Feature ID,GeneID
A_01_P1738091,KAT6A
A_01_P1738097,0
A_01_P1738101,0
A_01_P1738106,AP3M2
A_01_P1738111,0
A_01_P1738116,VDAC3
A_01_P1738121,THAP1
A_01_P1738126,HOOK3
A_01_P1738131,HOOK3
A_01_P1738138,HOOK3
A_01_P1738141,POMK
A_01_P1738146,0
A_01_P1738152,0
A_01_P1738156,0
A_01_P1738161,SPIDR
A_01_P1738166,SPIDR
A_01_P1738171,CEBPD
A_01_P1738176,0
A_01_P1738181,0
A_01_P1738186,SNAI2
A_01_P1738191,SNTG1
A_01_P1738196,PXDNL
A_01_P1738201,PCMTD1
A_01_P1738206,PCMTD1
A_01_P1738211,ST18
A_01_P1738216,0
A_01_P1738221,OPRK1
A_01_P1738226,0
A_01_P1738231,ATP6V1H
A_01_P1738236,0
A_01_P1738241,0
A_01_P1738246,TMEM68
A_01_P1738251,PLAG1
A_01_P1738256,SDR16C5
A_01_P1738261,LOC700169
A_01_P1738266,FAM110B
A_01_P1738271,CYP7A1
A_01_P1738276,0
A_01_P1738281,0
A_01_P1738286,CLVS1
A_01_P1738291,ASPH
A_01_P1738296,0
A_01_P1738301,0
A_01_P1738306,0
A_01_P1738311,NKAIN3
A_01_P1738316,YTHDF3
A_01_P1738321,0
A_01_P1738326,0
A_01_P1738331,LOC710188
A_01_P1738336,PDE7A
A_01_P1738341,TRIM55
A_01_P1738346,ADHFE1
A_01_P1738351,LOC703700
A_01_P1738356,MCMDC2
A_01_P1738361,PPP1R42
A_01_P1738366,0
A_01_P1738371,0
A_01_P1738376,0
A_01_P1738381,CPA6
A_01_P1738386,0
A_01_P1738391,C8H8orf34
A_01_P1738396,0
A_01_P1738401,SULF1
A_01_P1738406,SDCBP
A_01_P1738411,LACTB2
A_01_P1738416,XKR9
A_01_P1738421,EYA1
A_01_P1738426,0
A_01_P1738431,0
A_01_P1738436,SBSPON
A_01_P1738441,STAU2
A_01_P1738446,0
A_01_P1738451,UBE2W
A_01_P1738456,UBE2W
A_01_P1738461,TMEM70
A_01_P1738466,JPH1
A_01_P1738471,PI15
A_01_P1738481,0
A_01_P1738486,ZFHX4
A_01_P1738491,0
A_01_P1738496,0
A_01_P1738501,IL7
A_01_P1738511,0
A_01_P1738516,HEY1
A_01_P1738521,0
A_01_P1738526,TPD52
A_01_P1738531,0
A_01_P1738536,0
A_01_P1738541,0
A_01_P1738546,ZNF704
A_01_P1738551,0
A_01_P1738556,PMP2
A_01_P1738561,FABP9
A_01_P1738566,FABP12
A_01_P1738571,0
A_01_P1738576,CHMP4C
A_01_P1738581,0
A_01_P1738586,0
A_01_P1738591,CA13
A_01_P1738596,LOC106996153
A_01_P1738601,BUB3
A_01_P1738606,ATP6V0D2
A_01_P1738611,WWP1
A_01_P1738616,CNBD1
A_01_P1738621,DCAF4L2
A_01_P1738626,MMP16
A_01_P1738631,0
A_01_P1738636,0
A_01_P1738641,0
A_01_P1738646,0
A_01_P1738651,0
A_01_P1738656,LRRC69
A_01_P1738661,SLC26A7
A_01_P1738666,0
A_01_P1738671,0
A_01_P1738676,0
A_01_P1738681,PDP1
A_01_P1738689,0
A_01_P1738691,RAD54B
A_01_P1738697,RAD54B
A_01_P1738701,DPY19L4
A_01_P1738706,CCNE2
A_01_P1738711,CCNE2
A_01_P1738716,TP53INP1
A_01_P1738721,0
A_01_P1738726,NDUFAF6
A_01_P1738731,0
A_01_P1738737,0
A_01_P1738741,0
A_01_P1738746,CPQ
A_01_P1738751,RPL30
A_01_P1738756,0
A_01_P1738761,NIPAL2
A_01_P1738766,KCNS2
A_01_P1738771,0
A_01_P1738776,0
A_01_P1738783,0
A_01_P1738786,0
A_01_P1738791,FBXO43
A_01_P1738796,0
A_01_P1738801,0
A_01_P1738806,0
A_01_P1738811,0
A_01_P1738816,PABPC1
A_01_P1738821,YWHAZ
A_01_P1738826,0
A_01_P1738831,0
A_01_P1738836,GRHL2
A_01_P1738841,NCALD
A_01_P1738846,RRM2B
A_01_P1738866,ODF1
A_01_P1738871,AZIN1
A_01_P1738876,0
A_01_P1738881,0
A_01_P1738886,0
A_01_P1738891,BAALC
A_01_P1738896,BAALC
A_01_P1738901,0
A_01_P1738906,0
A_01_P1738911,RIMS2
A_01_P1738916,RIMS2
A_01_P1738921,RIMS2
A_01_P1738926,0
A_01_P1738931,0
A_01_P1738936,DTD1
A_01_P1738941,EIF3E
A_01_P1738946,LOC698383
A_01_P1738951,TRHR
A_01_P1738956,0
A_01_P1738961,ENY2
A_01_P1738966,PKHD1L1
A_01_P1738971,EBAG9
A_01_P1738976,EBAG9
A_01_P1738983,LOC700556
A_01_P1738986,CSMD3
A_01_P1738994,0
A_01_P1738996,CMPK1
A_01_P1739001,0
A_01_P1739006,AARD
A_01_P1739011,MRPL47
A_01_P1739016,MED30
A_01_P1739021,LOC704722
A_01_P1739026,ENPP2
A_01_P1739031,TAF2
A_01_P1739036,COL14A1
A_01_P1739041,COL14A1
A_01_P1739046,0
A_01_P1739051,0
A_01_P1739056,0
A_01_P1739061,HAS2
A_01_P1739066,ZHX2
A_01_P1739071,C8H8orf76
A_01_P1739076,KLHL38
A_01_P1739081,FER1L6
A_01_P1739086,LOC100427767
A_01_P1739091,NDUFB9
A_01_P1739096,SQLE
A_01_P1739101,0
A_01_P1739106,0
A_01_P1739111,GSDMC
A_01_P1739116,ASAP1
A_01_P1739121,EFR3A
A_01_P1739126,0
A_01_P1739131,KCNQ3
A_01_P1739136,KCNQ3
A_01_P1739141,0
A_01_P1739146,0
A_01_P1739151,0
A_01_P1739156,LOC701756
A_01_P1739161,LOC701756
A_01_P1739166,LOC701756
A_01_P1739171,SLA
A_01_P1739176,CCN4
A_01_P1739181,0
A_01_P1739186,0
A_01_P1739191,0
A_01_P1739196,KCNK9
A_01_P1739201,CHRAC1
A_01_P1739206,0
A_01_P1739211,PTK2
A_01_P1739216,SLC45A4
A_01_P1739221,GPR20
A_01_P1739226,PTP4A3
A_01_P1739246,MROH5
A_01_P1739251,0
A_01_P1739256,TSNARE1
A_01_P1739261,ADGRB1
A_01_P1739266,PSCA
A_01_P1739271,LY6K
A_01_P1739276,0
A_01_P1739281,0
A_01_P1739286,CYP11B1
A_01_P1739291,CYP11B2
A_01_P1739300,0
A_01_P1739301,GPIHBP1
A_01_P1739308,ZFP41
A_01_P1739313,0
A_01_P1739316,0
A_01_P1739325,0
A_01_P1739326,0
A_01_P1739331,TOP1MT
A_01_P1739336,0
A_01_P1739341,GSDMD
A_01_P1739346,MROH6
A_01_P1739351,MROH6
A_01_P1739361,NAPRT
A_01_P1739366,EEF1D
A_01_P1739371,EEF1D
A_01_P1739376,TIGD5
A_01_P1739381,ZNF707
A_01_P1739386,MAPK15
A_01_P1739391,FAM83H
A_01_P1739396,LOC106992349
A_01_P1739401,NRBP2
A_01_P1739406,0
A_01_P1739411,SPATC1
A_01_P1739416,LOC700127
A_01_P1739421,LOC700127
A_01_P1739426,HGH1
A_01_P1739431,LOC100429764
A_01_P1739436,MROH1
A_01_P1739441,DGAT1
A_01_P1739446,0
A_01_P1739451,TMEM249
A_01_P1739460,SLC52A2
A_01_P1739461,TONSL
A_01_P1739466,TONSL
A_01_P1739471,CYHR1
A_01_P1739476,KIFC2
A_01_P1739481,FOXH1
A_01_P1739486,LRRC24
A_01_P1739491,0
A_01_P1739496,ZNF251
A_01_P1739501,ZNF517
A_01_P1739506,0
A_01_P1739511,ZNF7
A_01_P1739516,ZNF250
A_01_P1739521,LOC705244
A_01_P1739526,LOC705607
A_01_P1739531,0
A_01_P1739536,ZBED1
A_01_P1739541,XG
A_01_P1739546,GYG2
A_01_P1739551,ARSF
A_01_P1739556,0
A_01_P1739561,0
A_01_P1739566,0
A_01_P1739571,0
A_01_P1739576,RPS5
A_01_P1739581,0
A_01_P1739586,PUDP
A_01_P1739591,STS
A_01_P1739596,PNPLA4
A_01_P1739601,0
A_01_P1739606,0
A_01_P1739611,0
A_01_P1739616,FAM9B
A_01_P1739621,0
A_01_P1739626,0
A_01_P1739631,0
A_01_P1739636,SHROOM2
A_01_P1739641,CLDN34
A_01_P1739646,WWC3
A_01_P1739651,0
A_01_P1739656,CLCN4
A_01_P1739661,CLCN4
A_01_P1739666,0
A_01_P1739671,ARHGAP6
A_01_P1739676,ARHGAP6
A_01_P1739681,0
A_01_P1739686,COX7C
A_01_P1739691,PRPS2
A_01_P1739696,0
A_01_P1739704,FAM9C
A_01_P1739706,FAM9C
A_01_P1739711,ATXN3L
A_01_P1739716,TCEANC
A_01_P1739721,RAB9A
A_01_P1739726,GEMIN8
A_01_P1739731,GLRA2
A_01_P1739736,FANCB
A_01_P1739741,ASB9
A_01_P1739746,AP1S2
A_01_P1739751,AP1S2
A_01_P1739756,MAGEB17
A_01_P1739761,0
A_01_P1739766,0
A_01_P1739771,RBBP7
A_01_P1739776,0
A_01_P1739781,NHS
A_01_P1739786,0
A_01_P1739791,BEND2
A_01_P1739796,RS1
A_01_P1739801,PPEF1
A_01_P1739806,PHKA2
A_01_P1739811,0
A_01_P1739816,PHKA2
A_01_P1739821,PHKA2
A_01_P1739826,PDHA1
A_01_P1739831,0
A_01_P1739836,SH3KBP1
A_01_P1739841,LOC694887
A_01_P1739846,BCLAF3
A_01_P1739851,MAP7D2
A_01_P1739856,0
A_01_P1739861,RPS6KA3
A_01_P1739866,CNKSR2
A_01_P1739871,CNKSR2
A_01_P1739876,KLHL34
A_01_P1739881,MBTPS2
A_01_P1739886,SMS
A_01_P1739891,0
A_01_P1739896,CBLL2
A_01_P1739902,0
A_01_P1739906,0
A_01_P1739911,C1H1orf174
A_01_P1739916,0
A_01_P1739921,ACOT9
A_01_P1739926,ACOT9
A_01_P1739931,AFMID
A_01_P1739936,0
A_01_P1739943,APOO
A_01_P1739946,CXHXorf58
A_01_P1739951,KLHL15
A_01_P1739956,ZFY
A_01_P1739961,CHCHD2
A_01_P1739966,PDK3
A_01_P1739971,PCYT1B
A_01_P1739976,0
A_01_P1739981,0
A_01_P1739986,0
A_01_P1739991,0
A_01_P1739996,LOC701718
A_01_P1740004,SDHC
A_01_P1740006,MAGEB10
A_01_P1740011,LOC705164
A_01_P1740016,DCAF8L1
A_01_P1740021,IL1RAPL1
A_01_P1740030,0
A_01_P1740031,GK
A_01_P1740036,0
A_01_P1740041,TAB3
A_01_P1740046,0
A_01_P1740051,0
A_01_P1740056,0
A_01_P1740061,0
A_01_P1740066,LOC693762
A_01_P1740071,0
A_01_P1740076,0
A_01_P1740081,LOC694921
A_01_P1740086,0
A_01_P1740091,CFAP47
A_01_P1740096,CFAP47
A_01_P1740101,CFAP47
A_01_P1740106,0
A_01_P1740115,FAM47C
A_01_P1740116,PRRG1
A_01_P1740121,OTC
A_01_P1740126,0
A_01_P1740131,0
A_01_P1740140,0
A_01_P1740141,ATP6AP2
A_01_P1740146,CXHXorf38
A_01_P1740151,CXHXorf38
A_01_P1740156,MED14OS
A_01_P1740161,0
A_01_P1740166,LOC705904
A_01_P1740171,USP9X
A_01_P1740181,NYX
A_01_P1740186,0
A_01_P1740191,GPR34
A_01_P1740196,GPR82
A_01_P1740201,0
A_01_P1740206,EFHC2
A_01_P1740211,LOC709287
A_01_P1740217,0
A_01_P1740221,0
A_01_P1740226,KDM6A
A_01_P1740231,KDM6A
A_01_P1740236,DIPK2B
A_01_P1740241,DIPK2B
A_01_P1740246,0
A_01_P1740251,LOC100427815
A_01_P1740256,KRBOX4
A_01_P1740261,KRBOX4
A_01_P1740268,ZNF674
A_01_P1740271,SLC9A7
A_01_P1740276,RP2
A_01_P1740281,LOC718892
A_01_P1740286,0
A_01_P1740291,RBM10
A_01_P1740296,UBA1
A_01_P1740301,0
A_01_P1740306,ZNF157
A_01_P1740311,ZNF41
A_01_P1740316,TIMP1
A_01_P1740321,CFP
A_01_P1740326,ELK1
A_01_P1740331,0
A_01_P1740336,ZNF81
A_01_P1740341,0
A_01_P1740346,ZNF630
A_01_P1740351,LOC709149
A_01_P1740356,LOC106996150
A_01_P1740366,0
A_01_P1740371,LOC709149
A_01_P1740376,LOC709251
A_01_P1740381,LOC713973
A_01_P1740386,0
A_01_P1740391,LOC709597
A_01_P1740396,SLC38A5
A_01_P1740401,0
A_01_P1740406,0
A_01_P1740411,WDR13
A_01_P1740416,WAS
A_01_P1740421,SUV39H1
A_01_P1740426,GLOD5
A_01_P1740431,GATA1
A_01_P1740436,HDAC6
A_01_P1740441,PQBP1
A_01_P1740446,PQBP1
A_01_P1740451,PQBP1
A_01_P1740456,SLC35A2
A_01_P1740461,0
A_01_P1740474,CCDC120
A_01_P1740476,MAGIX
A_01_P1740481,CACNA1F
A_01_P1740486,CACNA1F
A_01_P1740491,0
A_01_P1740499,LOC100429373
A_01_P1740506,0
A_01_P1740511,0
A_01_P1740516,PAGE1
A_01_P1740530,USP27X
A_01_P1740531,0
A_01_P1740536,AKAP4
A_01_P1740541,CCNB3
A_01_P1740546,DGKK
A_01_P1740551,SHROOM4
A_01_P1740556,0
A_01_P1740566,0
A_01_P1740571,NUDT10
A_01_P1740581,0
A_01_P1740586,0
A_01_P1740591,0
A_01_P1740596,0
A_01_P1740601,LOC702519
A_01_P1740606,0
A_01_P1740611,0
A_01_P1740616,KDM5C
A_01_P1740621,IQSEC2
A_01_P1740626,IQSEC2
A_01_P1740631,SMC1A
A_01_P1740636,0
A_01_P1740641,HUWE1
A_01_P1740646,0
A_01_P1740651,PHF8
A_01_P1740656,FAM120C
A_01_P1740661,WNK3
A_01_P1740666,GNL3L
A_01_P1740671,MAGED2
A_01_P1740676,LOC704512
A_01_P1740681,LOC704512
A_01_P1740686,PFKFB1
A_01_P1740691,0
A_01_P1740696,PAGE2B
A_01_P1740701,0
A_01_P1740706,LOC106995218
A_01_P1740721,LOC106995218
A_01_P1740726,FAM104B
A_01_P1740731,LOC703363
A_01_P1740736,PAGE3
A_01_P1740741,0
A_01_P1740746,0
A_01_P1740755,LOC706800
A_01_P1740756,RRAGB
A_01_P1740761,0
A_01_P1740766,0
A_01_P1740771,LOC106995222
A_01_P1740776,SPIN3
A_01_P1740781,0
A_01_P1740786,0
A_01_P1740791,LOC706216
A_01_P1740796,0
A_01_P1740801,SPIN4
A_01_P1740806,ARHGEF9
A_01_P1740811,0
A_01_P1740816,0
A_01_P1740821,0
A_01_P1740826,ZC3H12B
A_01_P1740831,LAS1L
A_01_P1740836,0
A_01_P1740844,0
A_01_P1740846,VSIG4
A_01_P1740852,0
A_01_P1740856,0
A_01_P1740861,EDA2R
A_01_P1740866,SEC61B
A_01_P1740875,LOC100426402
A_01_P1740876,0
A_01_P1740886,0
A_01_P1740891,0
A_01_P1740896,PJA1
A_01_P1740901,LOC694110
A_01_P1740906,0
A_01_P1740911,DGAT2L6
A_01_P1740916,AWAT1
A_01_P1740921,P2RY4
A_01_P1740926,ARR3
A_01_P1740931,RAB41
A_01_P1740936,PDZD11
A_01_P1740941,GDPD2
A_01_P1740946,DLG3
A_01_P1740951,DLG3
A_01_P1740956,FOXO4
A_01_P1740961,0
A_01_P1740966,CXHXorf65
A_01_P1740971,IL2RG
A_01_P1740976,0
A_01_P1740981,NLGN3
A_01_P1740986,0
A_01_P1740991,ZMYM3
A_01_P1740996,TAF1
A_01_P1741001,0
A_01_P1741006,0
A_01_P1741011,OGT
A_01_P1741016,GCNA
A_01_P1741021,0
A_01_P1741026,0
A_01_P1741031,CKAP2
A_01_P1741036,0
A_01_P1741041,ERCC6L
A_01_P1741046,HDAC8
A_01_P1741051,HDAC8
A_01_P1741056,HDAC8
A_01_P1741066,DMRTC1
A_01_P1741071,DMRTC1
A_01_P1741076,0
A_01_P1741082,0
A_01_P1741086,RPS7
A_01_P1741091,0
A_01_P1741096,0
A_01_P1741101,MOSPD1
A_01_P1741106,0
A_01_P1741111,0
A_01_P1741116,0
A_01_P1741121,ATRX
A_01_P1741126,MAGT1
A_01_P1741131,LPAR4
A_01_P1741136,GSTO1
A_01_P1741141,BRWD3
A_01_P1741146,BRWD3
A_01_P1741151,BRWD3
A_01_P1741156,UBE2L3
A_01_P1741161,LOC106995258
A_01_P1741166,0
A_01_P1741171,ZRANB2
A_01_P1741176,0
A_01_P1741181,CYLC1
A_01_P1741186,HDX
A_01_P1741191,0
A_01_P1741196,0
A_01_P1741201,APOOL
A_01_P1741206,APOOL
A_01_P1741211,SATL1
A_01_P1741216,ZNF711
A_01_P1741221,0
A_01_P1741226,POF1B
A_01_P1741233,MRPS31
A_01_P1741236,0
A_01_P1741241,LOC694923
A_01_P1741246,KLHL4
A_01_P1741251,KLHL4
A_01_P1741256,CPXCR1
A_01_P1741261,0
A_01_P1741266,0
A_01_P1741271,PCDH11X
A_01_P1741276,PCDH11X
A_01_P1741281,DCAF13
A_01_P1741286,0
A_01_P1741291,FAM133A
A_01_P1741296,0
A_01_P1741301,RAB5A
A_01_P1741306,DIAPH2
A_01_P1741311,UBE2L3
A_01_P1741316,0
A_01_P1741321,PCDH19
A_01_P1741326,TSPAN6
A_01_P1741331,SYTL4
A_01_P1741336,NOX1
A_01_P1741341,ARL13A
A_01_P1741346,0
A_01_P1741351,TRMT2B
A_01_P1741356,CENPI
A_01_P1741361,0
A_01_P1741366,0
A_01_P1741371,0
A_01_P1741376,TAF7L
A_01_P1741381,0
A_01_P1741386,0
A_01_P1741416,0
A_01_P1741426,0
A_01_P1741431,0
A_01_P1741436,LOC693332
A_01_P1741441,LOC706029
A_01_P1741446,0
A_01_P1741456,GPRASP2
A_01_P1741466,RPL10
A_01_P1741471,RAB40AL
A_01_P1741476,NXF3
A_01_P1741481,TCEAL8
A_01_P1741486,RAB40A
A_01_P1741491,GLRA4
A_01_P1741496,0
A_01_P1741501,PLP1
A_01_P1741506,RAB9B
A_01_P1741511,H2BFWT
A_01_P1741516,H2BFWT
A_01_P1741521,0
A_01_P1741526,H2BFWT
A_01_P1741531,H2BFWT
A_01_P1741536,SLC25A53
A_01_P1741541,ESX1
A_01_P1741546,IL1RAPL2
A_01_P1741551,NRK
A_01_P1741556,0
A_01_P1741561,SERPINA7
A_01_P1741566,PWWP3B
A_01_P1741571,0
A_01_P1741576,TBC1D8B
A_01_P1741581,TBC1D8B
A_01_P1741586,RIPPLY1
A_01_P1741591,MORC4
A_01_P1741596,0
A_01_P1741601,0
A_01_P1741606,PIH1D3
A_01_P1741611,FRMPD3
A_01_P1741616,PRPS1
A_01_P1741621,LOC703043
A_01_P1741626,MID2
A_01_P1741634,TEX13B
A_01_P1741636,0
A_01_P1741641,ATG4A
A_01_P1741646,ATG4A
A_01_P1741651,COL4A6
A_01_P1741656,0
A_01_P1741661,0
A_01_P1741666,COL4A5
A_01_P1741671,IRS4
A_01_P1741676,0
A_01_P1741681,HMGN1
A_01_P1741686,0
A_01_P1741691,NXT2
A_01_P1741696,KCNE5
A_01_P1741701,SNRPD2
A_01_P1741706,TMEM164
A_01_P1741711,AMMECR1
A_01_P1741716,GNG5
A_01_P1741721,CHRDL1
A_01_P1741726,DCX
A_01_P1741731,TRPC5
A_01_P1741736,LHFPL1
A_01_P1741741,0
A_01_P1741750,0
A_01_P1741751,0
A_01_P1741756,HTR2C
A_01_P1741761,0
A_01_P1741766,0
A_01_P1741771,ARF4
A_01_P1741776,AGTR2
A_01_P1741784,CT83
A_01_P1741787,LOC709980
A_01_P1741791,PNP
A_01_P1741796,KLHL13
A_01_P1741801,WDR44
A_01_P1741806,0
A_01_P1741811,0
A_01_P1741816,COBL
A_01_P1741821,LONRF3
A_01_P1741826,LOC711281
A_01_P1741831,KIAA1210
A_01_P1741836,0
A_01_P1741841,MRPS17
A_01_P1741846,SLC25A5
A_01_P1741851,0
A_01_P1741856,43714
A_01_P1741861,SOWAHD
A_01_P1741866,RNF113A
A_01_P1741871,AKAP14
A_01_P1741876,RHOXF2
A_01_P1741887,0
A_01_P1741891,0
A_01_P1741896,ATP1B4
A_01_P1741901,LAMP2
A_01_P1741906,CUL4B
A_01_P1741911,C1GALT1C1
A_01_P1741921,0
A_01_P1741926,0
A_01_P1741931,XIAP
A_01_P1741936,STAG2
A_01_P1741941,DCAF12L2
A_01_P1741946,PRR32
A_01_P1741951,0
A_01_P1741956,SMARCA1
A_01_P1741961,OCRL
A_01_P1741966,OCRL
A_01_P1741971,0
A_01_P1741976,APLN
A_01_P1741981,ZDHHC9
A_01_P1741986,0
A_01_P1741991,UTP14A
A_01_P1741996,BCORL1
A_01_P1742001,BCORL1
A_01_P1742006,0
A_01_P1742011,0
A_01_P1742016,ZNF280C
A_01_P1742021,SLC25A14
A_01_P1742026,0
A_01_P1742031,ENOX2
A_01_P1742036,0
A_01_P1742041,STK26
A_01_P1742046,FRMD7
A_01_P1742051,RAP2C
A_01_P1742056,MBNL3
A_01_P1742061,MBNL3
A_01_P1742066,GPC4
A_01_P1742071,GPC3
A_01_P1742076,CCDC160
A_01_P1742083,NT5DC1
A_01_P1742086,0
A_01_P1742091,PLAC1
A_01_P1742096,FAM122B
A_01_P1742101,FAM122C
A_01_P1742106,0
A_01_P1742111,SMIM10
A_01_P1742116,0
A_01_P1742121,FAM127C
A_01_P1742126,LOC709056
A_01_P1742131,0
A_01_P1742136,LOC106995327
A_01_P1742141,LOC100423608
A_01_P1742146,CXHXorf48
A_01_P1742152,ZNF75D
A_01_P1742156,ZNF75D
A_01_P1742161,0
A_01_P1742167,0
A_01_P1742171,INTS6L
A_01_P1742176,0
A_01_P1742181,LOC710060
A_01_P1742186,0
A_01_P1742191,0
A_01_P1742196,0
A_01_P1742201,MAP7D3
A_01_P1742206,0
A_01_P1742212,0
A_01_P1742216,0
A_01_P1742221,0
A_01_P1742226,0
A_01_P1742231,0
A_01_P1742236,LOC696198
A_01_P1742241,F9
A_01_P1742246,MCF2
A_01_P1742251,ATP11C
A_01_P1742256,LOC695923
A_01_P1742261,CXHXorf66
A_01_P1742266,SOX3
A_01_P1742271,CDR1
A_01_P1742276,RBMX2
A_01_P1742281,0
A_01_P1742286,0
A_01_P1742291,LOC106995345
A_01_P1742301,0
A_01_P1742309,0
A_01_P1742316,LOC697888
A_01_P1742321,SLITRK2
A_01_P1742326,FMR1
A_01_P1742331,HAX1
A_01_P1742336,0
A_01_P1742341,IDS
A_01_P1742346,LOC704937
A_01_P1742351,MAGEA9
A_01_P1742356,CXHXorf40A
A_01_P1742363,0
A_01_P1742366,MAMLD1
A_01_P1742371,MAMLD1
A_01_P1742376,MTMR1
A_01_P1742381,CD99L2
A_01_P1742386,0
A_01_P1742391,GPR50
A_01_P1742401,PASD1
A_01_P1742406,PRRG3
A_01_P1742411,MAGEA4
A_01_P1742416,GABRE
A_01_P1742421,0
A_01_P1742426,0
A_01_P1742431,0
A_01_P1742436,LOC711544
A_01_P1742441,0
A_01_P1742451,LOC693882
A_01_P1742456,PNMA5
A_01_P1742461,PNMA3
A_01_P1742466,LOC695497
A_01_P1742471,ZNF275
A_01_P1742476,ZFP92
A_01_P1742481,HAUS7
A_01_P1742486,HAUS7
A_01_P1742491,0
A_01_P1742496,ATP2B3
A_01_P1742501,0
A_01_P1742506,PNCK
A_01_P1742511,PNCK
A_01_P1742518,SLC6A8
A_01_P1742521,PLXNB3
A_01_P1742526,IDH3G
A_01_P1742531,PDZD4
A_01_P1742536,L1CAM
A_01_P1742541,AVPR2
A_01_P1742546,ARHGAP4
A_01_P1742551,HCFC1
A_01_P1742556,MECP2
A_01_P1742561,0
A_01_P1742566,TKTL1
A_01_P1742571,FLNA
A_01_P1742576,FLNA
A_01_P1742586,0
A_01_P1742591,DNASE1L1
A_01_P1742596,TAZ
A_01_P1742601,TAZ
A_01_P1742606,0
A_01_P1742611,PLXNA3
A_01_P1742616,0
A_01_P1742621,UBL4A
A_01_P1742626,FAM3A
A_01_P1742631,IKBKG
A_01_P1742636,IKBKG
A_01_P1742641,0
A_01_P1742646,0
A_01_P1742651,ATF4
A_01_P1742656,LOC701606
A_01_P1742666,GAB3
A_01_P1742671,0
A_01_P1742676,FUNDC2
A_01_P1742681,CMC4
A_01_P1742686,MTCP1
A_01_P1742691,RAB39B
A_01_P1742696,CLIC2
A_01_P1742701,TMLHE
A_01_P1742706,SPRY3
A_01_P1742711,VAMP7
A_01_P1742716,IL9R
A_01_P1742721,IRF4
A_01_P1742726,EXOC2
A_01_P1742731,0
A_01_P1742736,0
A_01_P1742741,0
A_01_P1742746,FOXC1
A_01_P1742751,MYLK4
A_01_P1742756,RIPK1
A_01_P1742761,BPHL
A_01_P1742766,PSMG4
A_01_P1742776,0
A_01_P1742786,SLC22A23
A_01_P1742796,0
A_01_P1742801,PXDC1
A_01_P1742811,0
A_01_P1742816,0
A_01_P1742821,0
A_01_P1742826,0
A_01_P1742831,0
A_01_P1742836,FARS2
A_01_P1742841,RREB1
A_01_P1742846,RREB1
A_01_P1742851,0
A_01_P1742856,RIOK1
A_01_P1742861,0
A_01_P1742866,0
A_01_P1742871,0
A_01_P1742876,SLC35B3
A_01_P1742881,0
A_01_P1742886,LOC696374
A_01_P1742891,0
A_01_P1742896,LOC106997768
A_01_P1742902,LOC106997768
A_01_P1742906,RPL7A
A_01_P1742923,0
A_01_P1742926,TFAP2A
A_01_P1742931,0
A_01_P1742936,MAK
A_01_P1742941,SYCP2L
A_01_P1742946,0
A_01_P1742951,TMEM170B
A_01_P1742956,0
A_01_P1742961,PHACTR1
A_01_P1742966,PHACTR1
A_01_P1742971,PHACTR1
A_01_P1742976,PHACTR1
A_01_P1742981,PHACTR1
A_01_P1742986,GFOD1
A_01_P1742991,0
A_01_P1742996,NOL7
A_01_P1743001,0
A_01_P1743006,RANBP9
A_01_P1743011,MCUR1
A_01_P1743016,CCDC87
A_01_P1743021,MFGE8
A_01_P1743030,0
A_01_P1743031,MYLIP
A_01_P1743036,GMPR
A_01_P1743041,STMND1
A_01_P1743046,RBM24
A_01_P1743051,CAP2
A_01_P1743056,CAP2
A_01_P1743061,KIF13A
A_01_P1743066,NHLRC1
A_01_P1743071,KDM1B
A_01_P1743076,0
A_01_P1743081,MBOAT1
A_01_P1743086,0
A_01_P1743091,CDKAL1
A_01_P1743096,0
A_01_P1743106,HDGFL1
A_01_P1743111,0
A_01_P1743116,0
A_01_P1743121,0
A_01_P1743128,RPS23
A_01_P1743131,MRS2
A_01_P1743136,0
A_01_P1743141,GPLD1
A_01_P1743146,ALDH5A1
A_01_P1743156,RIPOR2
A_01_P1743161,LOC106997847
A_01_P1743166,CMAH
A_01_P1743171,CARMIL1
A_01_P1743176,SLC17A1
A_01_P1743181,SLC17A3
A_01_P1743186,SLC17A2
A_01_P1743191,HIST1H1A
A_01_P1743196,LOC696506
A_01_P1743201,HFE
A_01_P1743206,0
A_01_P1743211,0
A_01_P1743216,LOC696506
A_01_P1743221,HIST1H2AC
A_01_P1743226,0
A_01_P1743231,LOC696996
A_01_P1743236,LOC697469
A_01_P1743241,LOC697857
A_01_P1743246,HIST1H1D
A_01_P1743251,0
A_01_P1743256,RPL6
A_01_P1743261,0
A_01_P1743266,BTN2A2
A_01_P1743271,BTN2A2
A_01_P1743276,0
A_01_P1743281,0
A_01_P1743286,LOC700495
A_01_P1743291,BTN1A1
A_01_P1743296,0
A_01_P1743301,GRPEL2
A_01_P1743306,0
A_01_P1743311,0
A_01_P1743316,0
A_01_P1743326,POM121L2
A_01_P1743331,0
A_01_P1743336,ZNF391
A_01_P1743341,MCFD2
A_01_P1743346,0
A_01_P1743351,HIST1H2BM
A_01_P1743356,HIST1H1B
A_01_P1743361,LOC100430668
A_01_P1743366,0
A_01_P1743371,LOC705826
A_01_P1743376,LOC702796
A_01_P1743381,0
A_01_P1743386,0
A_01_P1743391,ZKSCAN4
A_01_P1743396,ZSCAN31
A_01_P1743401,ZSCAN23
A_01_P1743406,GPX5
A_01_P1743411,ZBED9
A_01_P1743416,0
